# ID   Z    G      R      I     
  20     0.66   28.7085    27.9582    27.2578   
  20     0.68   28.7934    28.0796    27.3523   
  20     0.7    28.876     28.1966    27.4442   
  20     0.72   28.9566    28.3129    27.5402   
  20     0.74   29.0354    28.4284    27.642    
  20     0.76   29.111     28.5316    27.7428   
  20     0.78   29.183     28.6275    27.8415   
  20     0.8    29.2511    28.7221    27.9423   
  20     0.82   29.3157    28.8102    28.0465   
  20     0.84   29.377     28.8945    28.1514   
  20     0.86   29.4354    28.9734    28.2548   
  20     0.88   29.4898    29.046     28.3569   
  20     0.9    29.5416    29.1163    28.4579   
  20     0.92   29.5898    29.1838    28.558    
  20     0.94   29.6345    29.2475    28.6534   
  20     0.96   29.6793    29.3109    28.7441   
  20     0.98   29.7243    29.3762    28.8348   
  20     1.0    29.769     29.4419    28.9262   
  20     1.02   29.8136    29.5058    29.0152   
  20     1.04   29.8577    29.5677    29.0996   
  20     1.06   29.899     29.6271    29.1799   
  20     1.08   29.9384    29.6841    29.2593   
  20     1.1    29.9773    29.7402    29.3372   
  20     1.12   30.015     29.796     29.4101   
  20     1.14   30.0513    29.851     29.4771   
  20     1.16   30.086     29.9046    29.5407   
  20     1.18   30.1198    29.9571    29.6015   
  20     1.2    30.1543    30.0094    29.6602   
  20     1.22   30.1879    30.0613    29.7178   
  20     1.24   30.2192    30.1119    29.7725   
  20     1.26   30.249     30.1612    29.8234   
  20     1.28   30.2786    30.2089    29.8721   
  20     1.3    30.3082    30.2552    29.9199   
  20     1.32   30.3373    30.3007    29.9664   
  20     1.34   30.3672    30.3451    30.0114   
  20     1.36   30.3981    30.3883    30.056    
  20     1.38   30.429     30.4305    30.1023   
  20     1.4    30.4593    30.4713    30.15     
  20     1.42   30.4892    30.5093    30.1983   
  20     1.44   30.5191    30.5438    30.2466   
  20     1.46   30.5493    30.5755    30.2943   
  20     1.48   30.5795    30.6043    30.3399   
  20     1.5    30.6096    30.6306    30.3838   
  20     1.52   30.6392    30.6563    30.4264   
  20     1.54   30.6686    30.6818    30.4677   
  20     1.56   30.6982    30.707     30.5083   
  20     1.58   30.7283    30.7316    30.5477   
  20     1.6    30.7584    30.7569    30.5864   
  20     1.62   30.7879    30.7821    30.6251   
  20     1.64   30.8167    30.8065    30.6632   
  20     1.66   30.8446    30.8293    30.7005   
  20     1.68   30.8712    30.851     30.7375   
  20     1.7    30.8966    30.8727    30.7744   
  20     1.72   30.9209    30.8945    30.8114   
  20     1.74   30.9445    30.9154    30.8479   
  20     1.76   30.9672    30.9352    30.8827   
  20     1.78   30.9891    30.9546    30.9152   
  20     1.8    31.0102    30.974     30.9464   
  20     1.82   31.0306    30.9937    30.9774   
  20     1.84   31.051     31.0136    31.0085   
  20     1.86   31.072     31.0336    31.0392   
  20     1.88   31.0937    31.0534    31.0689   
  20     1.9    31.1155    31.0727    31.097    
  20     1.92   31.1363    31.092     31.1233   
  20     1.94   31.156     31.1115    31.1483   
  20     1.96   31.1752    31.1311    31.1717   
  20     1.98   31.1943    31.1501    31.1927   
  20     2.0    31.2134    31.1688    31.2119   
  20     2.02   31.2319    31.188     31.2298   
  20     2.04   31.2499    31.2076    31.2474   
  20     2.06   31.2678    31.2272    31.2648   
  20     2.08   31.2857    31.2463    31.2816   
  20     2.1    31.3034    31.2647    31.2978   
  20     2.12   31.3205    31.2831    31.3132   
  20     2.14   31.3375    31.3015    31.3286   
  20     2.16   31.3545    31.32      31.3443   
  20     2.18   31.372     31.3386    31.3601   
  20     2.2    31.3899    31.3571    31.3754   
  20     2.22   31.408     31.3757    31.3899   
  20     2.24   31.4262    31.3943    31.4038   
  20     2.26   31.4442    31.4126    31.4176   
  20     2.28   31.4624    31.4308    31.4316   
  20     2.3    31.4813    31.4487    31.4457   
  20     2.32   31.501     31.4661    31.4601   
  20     2.34   31.5218    31.4834    31.4745   
  20     2.36   31.544     31.5002    31.4886   
  20     2.38   31.5665    31.5166    31.5023   
  20     2.4    31.5886    31.533     31.5161   
  20     2.42   31.6096    31.5496    31.5301   
  20     2.44   31.6294    31.5667    31.5444   
  20     2.46   31.6502    31.5838    31.5589   
  20     2.48   31.6686    31.6009    31.5735   
  20     2.5    31.6865    31.6177    31.5884   
  20     2.52   31.7046    31.6348    31.6034   
  20     2.54   31.7234    31.6522    31.6186   
  20     2.56   31.7464    31.6697    31.6338   
  20     2.58   31.7662    31.6873    31.6491   
  20     2.6    31.7865    31.705     31.6641   
  20     2.62   31.8071    31.7226    31.6789   
  20     2.64   31.8278    31.7401    31.6938   
  20     2.66   31.8543    31.7571    31.7089   
  20     2.68   31.8744    31.7734    31.7244   
  20     2.7    31.8942    31.789     31.7401   
  20     2.72   31.9143    31.8038    31.7554   
  20     2.74   31.9348    31.8176    31.77     
  20     2.76   31.9638    31.8306    31.7837   
  20     2.78   31.9846    31.8431    31.7968   
  20     2.8    32.0049    31.8555    31.8096   
  20     2.82   32.0241    31.868     31.8224   
  20     2.84   32.042     31.8806    31.8356   
  20     2.86   32.0703    31.8934    31.8491   
  20     2.88   32.0885    31.9061    31.8628   
  20     2.9    32.1082    31.9188    31.8762   
  20     2.92   32.1297    31.9315    31.8893   
  20     2.94   32.153     31.9443    31.9023   
  20     2.96   32.1911    31.9573    31.9153   
  20     2.98   32.2169    31.9707    31.9283   
  20     3.0    32.2431    31.984     31.9411   
  21     0.0    -15.0579   -15.4242   -15.5851  
  21     0.02   19.5037    19.1229    18.96     
  21     0.04   21.0576    20.6597    20.4948   
  21     0.06   21.9876    21.5717    21.404    
  21     0.08   22.6668    22.2297    22.0557   
  21     0.1    23.2135    22.7482    22.5683   
  21     0.12   23.6722    23.1755    22.9907   
  21     0.14   24.0773    23.5403    23.3492   
  21     0.16   24.4394    23.8619    23.6622   
  21     0.18   24.7668    24.1466    23.9382   
  21     0.2    25.068     24.4023    24.188    
  21     0.22   25.3446    24.636     24.4191   
  21     0.24   25.5968    24.8506    24.6315   
  21     0.26   25.8326    25.0511    24.8292   
  21     0.28   26.0594    25.2409    25.0141   
  21     0.3    26.2782    25.423     25.1889   
  21     0.32   26.4812    25.5948    25.3571   
  21     0.34   26.6817    25.754     25.5152   
  21     0.36   26.8658    25.9052    25.663    
  21     0.38   27.032     26.0519    25.8046   
  21     0.4    27.1901    26.1946    25.9401   
  21     0.42   27.3397    26.3376    26.0685   
  21     0.44   27.4787    26.477     26.1873   
  21     0.46   27.6045    26.6175    26.302    
  21     0.48   27.7231    26.7573    26.4133   
  21     0.5    27.8331    26.8967    26.518    
  21     0.52   27.9372    27.0372    26.6199   
  21     0.54   28.0391    27.1779    26.7216   
  21     0.56   28.1384    27.3157    26.8236   
  21     0.58   28.2338    27.4483    26.9265   
  21     0.6    28.3256    27.5751    27.0257   
  21     0.62   28.4153    27.6967    27.1189   
  21     0.64   28.5033    27.818     27.2101   
  21     0.66   28.588     27.939     27.3024   
  21     0.68   28.6682    28.0571    27.3926   
  21     0.7    28.7464    28.1704    27.4794   
  21     0.72   28.8225    28.283     27.5702   
  21     0.74   28.8968    28.3951    27.6663   
  21     0.76   28.9681    28.4954    27.7613   
  21     0.78   29.036     28.5893    27.8543   
  21     0.8    29.1003    28.6818    27.95     
  21     0.82   29.1615    28.7679    28.0498   
  21     0.84   29.2198    28.8498    28.1509   
  21     0.86   29.2753    28.9253    28.2512   
  21     0.88   29.3274    28.9941    28.3504   
  21     0.9    29.3774    29.0599    28.4485   
  21     0.92   29.4242    29.1228    28.5459   
  21     0.94   29.468     29.1824    28.6388   
  21     0.96   29.5118    29.2415    28.7275   
  21     0.98   29.5557    29.3019    28.816    
  21     1.0    29.5992    29.3625    28.9048   
  21     1.02   29.6424    29.4215    28.9912   
  21     1.04   29.685     29.4788    29.073    
  21     1.06   29.7253    29.5338    29.1508   
  21     1.08   29.7641    29.5866    29.2278   
  21     1.1    29.8024    29.6383    29.3032   
  21     1.12   29.8396    29.6895    29.3735   
  21     1.14   29.8755    29.7401    29.4383   
  21     1.16   29.9098    29.7894    29.4998   
  21     1.18   29.9433    29.8379    29.5585   
  21     1.2    29.9773    29.8862    29.615    
  21     1.22   30.0105    29.934     29.6696   
  21     1.24   30.0415    29.9808    29.7212   
  21     1.26   30.071     30.0264    29.7686   
  21     1.28   30.1005    30.0705    29.8136   
  21     1.3    30.1299    30.1135    29.8576   
  21     1.32   30.1587    30.1557    29.9005   
  21     1.34   30.1882    30.197     29.9421   
  21     1.36   30.2188    30.2372    29.9833   
  21     1.38   30.2494    30.2764    30.0257   
  21     1.4    30.2793    30.3145    30.0691   
  21     1.42   30.3089    30.3502    30.113    
  21     1.44   30.3385    30.3828    30.157    
  21     1.46   30.3684    30.413     30.2006   
  21     1.48   30.3983    30.4406    30.2422   
  21     1.5    30.4281    30.4661    30.2822   
  21     1.52   30.4574    30.4909    30.3209   
  21     1.54   30.4866    30.5156    30.3584   
  21     1.56   30.516     30.5399    30.3953   
  21     1.58   30.5458    30.5636    30.4313   
  21     1.6    30.5757    30.5879    30.4665   
  21     1.62   30.6051    30.612     30.5017   
  21     1.64   30.6339    30.6354    30.5365   
  21     1.66   30.6617    30.6575    30.5707   
  21     1.68   30.6883    30.6787    30.6045   
  21     1.7    30.7136    30.6999    30.6384   
  21     1.72   30.7379    30.7212    30.6723   
  21     1.74   30.7614    30.7416    30.7058   
  21     1.76   30.784     30.7611    30.7377   
  21     1.78   30.8059    30.7802    30.7677   
  21     1.8    30.827     30.7993    30.7966   
  21     1.82   30.8474    30.8185    30.8254   
  21     1.84   30.8678    30.838     30.8543   
  21     1.86   30.8888    30.8576    30.8829   
  21     1.88   30.9104    30.877     30.9105   
  21     1.9    30.9322    30.8961    30.9367   
  21     1.92   30.953     30.9151    30.9615   
  21     1.94   30.9727    30.9344    30.9851   
  21     1.96   30.9918    30.9537    31.0073   
  21     1.98   31.011     30.9725    31.0274   
  21     2.0    31.0301    30.991     31.0457   
  21     2.02   31.0486    31.0098    31.063    
  21     2.04   31.0665    31.0292    31.08     
  21     2.06   31.0844    31.0485    31.0967   
  21     2.08   31.1023    31.0672    31.113    
  21     2.1    31.12      31.0854    31.1286   
  21     2.12   31.1372    31.1034    31.1435   
  21     2.14   31.1541    31.1215    31.1582   
  21     2.16   31.1711    31.1398    31.1732   
  21     2.18   31.1886    31.1581    31.1884   
  21     2.2    31.2065    31.1764    31.2031   
  21     2.22   31.2246    31.1947    31.2173   
  21     2.24   31.2428    31.213     31.2309   
  21     2.26   31.2608    31.2312    31.2444   
  21     2.28   31.279     31.2491    31.2581   
  21     2.3    31.2979    31.2668    31.2719   
  21     2.32   31.3177    31.284     31.286    
  21     2.34   31.3384    31.3011    31.3001   
  21     2.36   31.3607    31.3178    31.3138   
  21     2.38   31.3831    31.3341    31.3272   
  21     2.4    31.4052    31.3503    31.3407   
  21     2.42   31.4263    31.3669    31.3544   
  21     2.44   31.446     31.3839    31.3683   
  21     2.46   31.4668    31.401     31.3824   
  21     2.48   31.4853    31.418     31.3968   
  21     2.5    31.5032    31.4348    31.4114   
  21     2.52   31.5213    31.4518    31.4261   
  21     2.54   31.54      31.4691    31.441    
  21     2.56   31.5631    31.4866    31.456    
  21     2.58   31.5829    31.5042    31.471    
  21     2.6    31.6031    31.5219    31.4858   
  21     2.62   31.6238    31.5395    31.5004   
  21     2.64   31.6445    31.5569    31.515    
  21     2.66   31.6709    31.5739    31.5299   
  21     2.68   31.691     31.5901    31.5451   
  21     2.7    31.7109    31.6057    31.5605   
  21     2.72   31.731     31.6206    31.5756   
  21     2.74   31.7515    31.6344    31.5899   
  21     2.76   31.7805    31.6473    31.6034   
  21     2.78   31.8013    31.6598    31.6163   
  21     2.8    31.8216    31.6722    31.6289   
  21     2.82   31.8408    31.6846    31.6414   
  21     2.84   31.8587    31.6973    31.6544   
  21     2.86   31.887     31.71      31.6678   
  21     2.88   31.9052    31.7228    31.6813   
  21     2.9    31.9249    31.7354    31.6945   
  21     2.92   31.9464    31.7481    31.7075   
  21     2.94   31.9697    31.7609    31.7204   
  21     2.96   32.0078    31.774     31.7332   
  21     2.98   32.0336    31.7873    31.7461   
  21     3.0    32.0598    31.8007    31.7587   
  22     0.0    -15.0161   -15.2996   -15.4286  
  22     0.02   19.5383    19.2431    19.1126   
  22     0.04   21.0859    20.7756    20.6445   
  22     0.06   22.0104    21.6822    21.5509   
  22     0.08   22.684     22.3338    22.1992   
  22     0.1    23.225     22.846     22.7084   
  22     0.12   23.6777    23.2678    23.1267   
  22     0.14   24.0769    23.6279    23.4817   
  22     0.16   24.4336    23.9447    23.7915   
  22     0.18   24.7556    24.2249    24.0654   
  22     0.2    25.0513    24.4759    24.3125   
  22     0.22   25.3241    24.7047    24.5393   
  22     0.24   25.5723    24.9149    24.7479   
  22     0.26   25.805     25.111     24.9415   
  22     0.28   26.03      25.2964    25.1219   
  22     0.3    26.2483    25.4739    25.2915   
  22     0.32   26.4509    25.6406    25.4537   
  22     0.34   26.652     25.795     25.6064   
  22     0.36   26.8384    25.9416    25.7495   
  22     0.38   27.0088    26.0832    25.8863   
  22     0.4    27.1696    26.2206    26.018    
  22     0.42   27.3212    26.3568    26.1434   
  22     0.44   27.4613    26.4889    26.2589   
  22     0.46   27.5871    26.6224    26.37     
  22     0.48   27.7045    26.7561    26.4779   
  22     0.5    27.8134    26.89      26.5795   
  22     0.52   27.9166    27.0255    26.678    
  22     0.54   28.0173    27.1617    26.776    
  22     0.56   28.1152    27.2955    26.8744   
  22     0.58   28.2093    27.425     26.974    
  22     0.6    28.2995    27.5486    27.0688   
  22     0.62   28.3873    27.6675    27.1571   
  22     0.64   28.4733    27.7875    27.2436   
  22     0.66   28.5562    27.9077    27.3313   
  22     0.68   28.6347    28.0256    27.4164   
  22     0.7    28.711     28.1386    27.4973   
  22     0.72   28.7851    28.2515    27.5816   
  22     0.74   28.8571    28.3647    27.6707   
  22     0.76   28.9265    28.4672    27.7595   
  22     0.78   28.9928    28.5646    27.847    
  22     0.8    29.0559    28.6599    27.9375   
  22     0.82   29.1161    28.7485    28.0326   
  22     0.84   29.1737    28.8328    28.1298   
  22     0.86   29.2288    28.91      28.2273   
  22     0.88   29.2808    28.9798    28.3243   
  22     0.9    29.3308    29.0458    28.4206   
  22     0.92   29.3778    29.1085    28.5162   
  22     0.94   29.4221    29.1678    28.6079   
  22     0.96   29.4663    29.2263    28.696    
  22     0.98   29.5103    29.2856    28.7844   
  22     1.0    29.5537    29.3449    28.8732   
  22     1.02   29.5968    29.4026    28.9603   
  22     1.04   29.639     29.4584    29.0431   
  22     1.06   29.679     29.5119    29.1219   
  22     1.08   29.7174    29.5631    29.2002   
  22     1.1    29.7552    29.6133    29.277    
  22     1.12   29.7917    29.6631    29.349    
  22     1.14   29.8271    29.7122    29.4162   
  22     1.16   29.8612    29.76      29.48     
  22     1.18   29.8946    29.8071    29.5405   
  22     1.2    29.928     29.8538    29.5986   
  22     1.22   29.9606    29.8998    29.6544   
  22     1.24   29.9914    29.9448    29.7069   
  22     1.26   30.0209    29.9886    29.755    
  22     1.28   30.0503    30.0311    29.8003   
  22     1.3    30.0795    30.0725    29.8442   
  22     1.32   30.1083    30.1132    29.8867   
  22     1.34   30.1374    30.1529    29.9278   
  22     1.36   30.1671    30.1916    29.9684   
  22     1.38   30.1967    30.2294    30.01     
  22     1.4    30.2257    30.2661    30.0523   
  22     1.42   30.2544    30.3006    30.0948   
  22     1.44   30.2829    30.3326    30.1373   
  22     1.46   30.3116    30.3626    30.1791   
  22     1.48   30.3401    30.3905    30.219    
  22     1.5    30.3684    30.4165    30.2574   
  22     1.52   30.3962    30.4419    30.2946   
  22     1.54   30.4236    30.4672    30.3306   
  22     1.56   30.4511    30.4921    30.3662   
  22     1.58   30.4789    30.5164    30.4008   
  22     1.6    30.5066    30.5412    30.4348   
  22     1.62   30.5337    30.5657    30.4687   
  22     1.64   30.5602    30.5894    30.5022   
  22     1.66   30.586     30.6118    30.5351   
  22     1.68   30.6108    30.6335    30.5677   
  22     1.7    30.6346    30.6549    30.6002   
  22     1.72   30.6576    30.6763    30.6326   
  22     1.74   30.68      30.6969    30.6645   
  22     1.76   30.7018    30.7166    30.695    
  22     1.78   30.723     30.736     30.724    
  22     1.8    30.7434    30.7554    30.752    
  22     1.82   30.7633    30.7747    30.7799   
  22     1.84   30.783     30.7939    30.8077   
  22     1.86   30.8032    30.8132    30.835    
  22     1.88   30.8237    30.8322    30.8615   
  22     1.9    30.8442    30.8509    30.8867   
  22     1.92   30.864     30.8696    30.9108   
  22     1.94   30.8831    30.8884    30.9338   
  22     1.96   30.9017    30.9072    30.9557   
  22     1.98   30.9205    30.9255    30.9758   
  22     2.0    30.9391    30.9436    30.9946   
  22     2.02   30.9573    30.9619    31.0124   
  22     2.04   30.975     30.9804    31.0299   
  22     2.06   30.9926    30.9989    31.0471   
  22     2.08   31.0101    31.0168    31.064    
  22     2.1    31.0274    31.0342    31.0803   
  22     2.12   31.0443    31.0515    31.096    
  22     2.14   31.0609    31.0687    31.1116   
  22     2.16   31.0776    31.0861    31.1274   
  22     2.18   31.0946    31.1035    31.1431   
  22     2.2    31.112     31.1208    31.1583   
  22     2.22   31.1296    31.1382    31.1729   
  22     2.24   31.1472    31.1554    31.1871   
  22     2.26   31.1648    31.1726    31.201    
  22     2.28   31.1827    31.1896    31.215    
  22     2.3    31.2014    31.2063    31.2291   
  22     2.32   31.2211    31.2228    31.2433   
  22     2.34   31.2419    31.2391    31.2575   
  22     2.36   31.264     31.2551    31.2714   
  22     2.38   31.2862    31.2707    31.285    
  22     2.4    31.3079    31.2863    31.2985   
  22     2.42   31.3286    31.3021    31.3121   
  22     2.44   31.3483    31.318     31.3258   
  22     2.46   31.3692    31.3341    31.3396   
  22     2.48   31.3879    31.3499    31.3534   
  22     2.5    31.4062    31.3655    31.3674   
  22     2.52   31.4245    31.3812    31.3814   
  22     2.54   31.4433    31.3972    31.3956   
  22     2.56   31.4663    31.4132    31.4099   
  22     2.58   31.4858    31.4292    31.4242   
  22     2.6    31.5055    31.4452    31.4383   
  22     2.62   31.5253    31.4611    31.4521   
  22     2.64   31.5452    31.4768    31.4659   
  22     2.66   31.5712    31.4921    31.4799   
  22     2.68   31.5908    31.5069    31.4941   
  22     2.7    31.6101    31.5212    31.5084   
  22     2.72   31.6296    31.5349    31.5225   
  22     2.74   31.6494    31.5478    31.5359   
  22     2.76   31.6778    31.5601    31.5486   
  22     2.78   31.6978    31.5721    31.5609   
  22     2.8    31.7174    31.5839    31.5729   
  22     2.82   31.7362    31.5958    31.5849   
  22     2.84   31.7542    31.6078    31.5972   
  22     2.86   31.7833    31.6199    31.6099   
  22     2.88   31.8019    31.632     31.6226   
  22     2.9    31.8216    31.6439    31.635    
  22     2.92   31.8428    31.6558    31.6473   
  22     2.94   31.8654    31.6678    31.6594   
  22     2.96   31.903     31.6798    31.6716   
  22     2.98   31.9278    31.6921    31.6837   
  22     3.0    31.9528    31.7043    31.6958   
  23     0.0    -14.9812   -15.2198   -15.33    
  23     0.02   19.5691    19.3206    19.2092   
  23     0.04   21.1128    20.8507    20.7392   
  23     0.06   22.0336    21.7547    21.6438   
  23     0.08   22.7038    22.4035    22.2902   
  23     0.1    23.2415    22.9129    22.7974   
  23     0.12   23.6909    23.332     23.2137   
  23     0.14   24.0867    23.6896    23.5667   
  23     0.16   24.44      24.004     23.8746   
  23     0.18   24.7587    24.2816    24.1468   
  23     0.2    25.0511    24.5299    24.3919   
  23     0.22   25.321     24.7559    24.6167   
  23     0.24   25.5663    24.9633    24.8233   
  23     0.26   25.7963    25.1564    25.0149   
  23     0.28   26.0188    25.3388    25.193    
  23     0.3    26.2345    25.5133    25.3603   
  23     0.32   26.4342    25.6768    25.5201   
  23     0.34   26.6326    25.828     25.6703   
  23     0.36   26.8166    25.9716    25.8111   
  23     0.38   26.9853    26.1103    25.9456   
  23     0.4    27.1443    26.2446    26.0753   
  23     0.42   27.2935    26.3773    26.1988   
  23     0.44   27.4307    26.5057    26.3121   
  23     0.46   27.5531    26.6358    26.4209   
  23     0.48   27.6669    26.7663    26.5267   
  23     0.5    27.7727    26.8974    26.6259   
  23     0.52   27.8729    27.0305    26.722    
  23     0.54   27.9704    27.1644    26.8175   
  23     0.56   28.0652    27.296     26.9133   
  23     0.58   28.1562    27.4234    27.0104   
  23     0.6    28.2436    27.545     27.1023   
  23     0.62   28.3286    27.6622    27.1876   
  23     0.64   28.4116    27.7806    27.2712   
  23     0.66   28.4916    27.8991    27.3564   
  23     0.68   28.5676    28.0153    27.4389   
  23     0.7    28.6415    28.1265    27.5169   
  23     0.72   28.7131    28.2375    27.5981   
  23     0.74   28.7828    28.349     27.6842   
  23     0.76   28.8499    28.4499    27.77     
  23     0.78   28.9141    28.546     27.8546   
  23     0.8    28.9752    28.6399    27.9426   
  23     0.82   29.0335    28.7272    28.0354   
  23     0.84   29.0895    28.8099    28.1307   
  23     0.86   29.143     28.8851    28.2267   
  23     0.88   29.1937    28.9528    28.3223   
  23     0.9    29.2426    29.0162    28.4172   
  23     0.92   29.2888    29.0765    28.5115   
  23     0.94   29.3325    29.1336    28.6019   
  23     0.96   29.376     29.1896    28.6889   
  23     0.98   29.4193    29.2463    28.7761   
  23     1.0    29.462     29.3029    28.8636   
  23     1.02   29.5041    29.3579    28.9493   
  23     1.04   29.5455    29.4111    29.0308   
  23     1.06   29.5848    29.4622    29.1083   
  23     1.08   29.6228    29.5111    29.1852   
  23     1.1    29.6601    29.559     29.2606   
  23     1.12   29.6963    29.6064    29.3312   
  23     1.14   29.7313    29.6531    29.3971   
  23     1.16   29.7651    29.6987    29.4596   
  23     1.18   29.7981    29.7436    29.5187   
  23     1.2    29.8312    29.7881    29.5754   
  23     1.22   29.8634    29.832     29.6296   
  23     1.24   29.8939    29.8749    29.6802   
  23     1.26   29.9232    29.9167    29.7265   
  23     1.28   29.9523    29.9573    29.7698   
  23     1.3    29.9813    29.9969    29.8115   
  23     1.32   30.0097    30.0358    29.852    
  23     1.34   30.0385    30.0738    29.8912   
  23     1.36   30.0679    30.1109    29.9299   
  23     1.38   30.0972    30.1471    29.9694   
  23     1.4    30.1259    30.1823    30.0095   
  23     1.42   30.1542    30.2155    30.0496   
  23     1.44   30.1824    30.2465    30.0898   
  23     1.46   30.2108    30.2756    30.1293   
  23     1.48   30.2389    30.3027    30.167    
  23     1.5    30.2669    30.3281    30.2033   
  23     1.52   30.2944    30.3531    30.2385   
  23     1.54   30.3216    30.3777    30.2726   
  23     1.56   30.3488    30.4021    30.3061   
  23     1.58   30.3763    30.4259    30.3389   
  23     1.6    30.4037    30.4499    30.371    
  23     1.62   30.4306    30.4738    30.4032   
  23     1.64   30.457     30.4969    30.4348   
  23     1.66   30.4826    30.5189    30.466    
  23     1.68   30.5072    30.5402    30.4969   
  23     1.7    30.5308    30.5614    30.5278   
  23     1.72   30.5536    30.5824    30.5585   
  23     1.74   30.5759    30.6027    30.5887   
  23     1.76   30.5976    30.6222    30.6178   
  23     1.78   30.6186    30.6414    30.6454   
  23     1.8    30.6389    30.6604    30.6722   
  23     1.82   30.6587    30.6794    30.6988   
  23     1.84   30.6784    30.6984    30.7254   
  23     1.86   30.6984    30.7174    30.7515   
  23     1.88   30.7188    30.7361    30.7768   
  23     1.9    30.7393    30.7546    30.801    
  23     1.92   30.759     30.773     30.8241   
  23     1.94   30.778     30.7916    30.8464   
  23     1.96   30.7966    30.8102    30.8676   
  23     1.98   30.8153    30.8283    30.8871   
  23     2.0    30.8339    30.8461    30.9053   
  23     2.02   30.852     30.8641    30.9226   
  23     2.04   30.8697    30.8824    30.9397   
  23     2.06   30.8872    30.9005    30.9566   
  23     2.08   30.9047    30.9182    30.9731   
  23     2.1    30.9219    30.9353    30.989    
  23     2.12   30.9388    30.9523    31.0044   
  23     2.14   30.9554    30.9693    31.0196   
  23     2.16   30.9721    30.9864    31.0349   
  23     2.18   30.9891    31.0035    31.0502   
  23     2.2    31.0064    31.0205    31.0651   
  23     2.22   31.024     31.0376    31.0794   
  23     2.24   31.0416    31.0546    31.0934   
  23     2.26   31.0592    31.0715    31.1071   
  23     2.28   31.0771    31.0883    31.1209   
  23     2.3    31.0958    31.1048    31.1348   
  23     2.32   31.1155    31.121     31.1488   
  23     2.34   31.1362    31.137     31.1628   
  23     2.36   31.1584    31.1528    31.1765   
  23     2.38   31.1806    31.1682    31.1898   
  23     2.4    31.2023    31.1836    31.2031   
  23     2.42   31.223     31.1992    31.2165   
  23     2.44   31.2427    31.215     31.2299   
  23     2.46   31.2636    31.2309    31.2434   
  23     2.48   31.2823    31.2465    31.257    
  23     2.5    31.3006    31.262     31.2708   
  23     2.52   31.3189    31.2776    31.2846   
  23     2.54   31.3376    31.2934    31.2986   
  23     2.56   31.3607    31.3092    31.3127   
  23     2.58   31.3802    31.3251    31.3267   
  23     2.6    31.3999    31.341     31.3406   
  23     2.62   31.4197    31.3568    31.3542   
  23     2.64   31.4396    31.3724    31.3678   
  23     2.66   31.4656    31.3877    31.3815   
  23     2.68   31.4852    31.4024    31.3955   
  23     2.7    31.5045    31.4166    31.4095   
  23     2.72   31.524     31.4302    31.4233   
  23     2.74   31.5438    31.443     31.4365   
  23     2.76   31.5722    31.4553    31.449    
  23     2.78   31.5922    31.4672    31.461    
  23     2.8    31.6118    31.4789    31.4728   
  23     2.82   31.6306    31.4908    31.4846   
  23     2.84   31.6486    31.5027    31.4967   
  23     2.86   31.6777    31.5147    31.5091   
  23     2.88   31.6963    31.5268    31.5216   
  23     2.9    31.716     31.5387    31.5338   
  23     2.92   31.7372    31.5505    31.5459   
  23     2.94   31.7598    31.5624    31.5578   
  23     2.96   31.7974    31.5745    31.5698   
  23     2.98   31.8223    31.5867    31.5817   
  23     3.0    31.8473    31.5989    31.5936   
  24     0.0    -14.9314   -15.1048   -15.1892  
  24     0.02   19.6133    19.4321    19.3473   
  24     0.04   21.1514    20.9586    20.875    
  24     0.06   22.0671    21.8589    21.7771   
  24     0.08   22.7324    22.5036    22.4208   
  24     0.1    23.2656    23.0089    22.9253   
  24     0.12   23.7102    23.4241    23.3388   
  24     0.14   24.1013    23.7779    23.6892   
  24     0.16   24.45      24.0887    23.9944   
  24     0.18   24.7639    24.3627    24.2638   
  24     0.2    25.0517    24.6071    24.5063   
  24     0.22   25.3175    24.829     24.7281   
  24     0.24   25.5589    25.0324    24.9316   
  24     0.26   25.7852    25.2214    25.1202   
  24     0.28   26.0039    25.3996    25.2951   
  24     0.3    26.216     25.5697    25.4591   
  24     0.32   26.4116    25.7287    25.6153   
  24     0.34   26.606     25.8753    25.762    
  24     0.36   26.7867    26.0148    25.8994   
  24     0.38   26.9528    26.1493    26.0306   
  24     0.4    27.109     26.2793    26.1572   
  24     0.42   27.255     26.4072    26.278    
  24     0.44   27.3882    26.5306    26.3881   
  24     0.46   27.5063    26.6558    26.4938   
  24     0.48   27.6155    26.782     26.5963   
  24     0.5    27.7173    26.9092    26.6922   
  24     0.52   27.8138    27.0388    26.7849   
  24     0.54   27.9074    27.1694    26.8768   
  24     0.56   27.9983    27.2979    26.969    
  24     0.58   28.0856    27.4224    27.0625   
  24     0.6    28.1694    27.5412    27.1504   
  24     0.62   28.2509    27.6558    27.2314   
  24     0.64   28.3304    27.7719    27.3112   
  24     0.66   28.4069    27.888     27.3928   
  24     0.68   28.4798    28.0017    27.4716   
  24     0.7    28.5507    28.11      27.5456   
  24     0.72   28.6194    28.2184    27.6227   
  24     0.74   28.6862    28.3271    27.7045   
  24     0.76   28.7505    28.4257    27.786    
  24     0.78   28.8122    28.5201    27.8668   
  24     0.8    28.8709    28.612     27.9512   
  24     0.82   28.9271    28.6972    28.0408   
  24     0.84   28.9811    28.7777    28.1335   
  24     0.86   29.0328    28.8502    28.2273   
  24     0.88   29.082     28.915     28.3208   
